 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 303	1
 303	1
 200	1
 200	1
 200	1
 303	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 303	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 303	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 404	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 303	1
 200	1
 200	1
 200	1
 200	1
